recordingId,recordingTitle,songId,albumId,discNumber,trackNumber,versionType,artistsJson,notes
2e9ddb10-ce63-40a8-8581-49c650236776,"Cornelia Street","SONG_CORNELIA_STREET","ALBUM_LIVE_PARIS",1,4,"Live","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]","Live from Paris"
0c33bc98-e6b0-45b8-abc6-d5bef29798a7,"The Man","SONG_THE_MAN","ALBUM_LIVE_PARIS",1,5,"Live","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]","Live from Paris"
6c4d4241-0083-41c9-8be4-ba76950d8d62,"Daylight","SONG_DAYLIGHT","ALBUM_LIVE_PARIS",1,6,"Live","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]","Live from Paris"
4de75844-a7d6-460a-b125-d64d5187cba7,"You Need to Calm Down","SONG_YOU_NEED_TO_CALM_DOWN","ALBUM_LIVE_PARIS",1,7,"Live","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]","Live from Paris"
597cc7bc-bcdc-449e-b3c0-7f9a68960141,"Lover","SONG_LOVER","ALBUM_LIVE_PARIS",1,8,"Live","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]","Live from Paris"
fb26cc7d-5dad-448a-bb40-444db102fd22,"the 1","SONG_THE_1","ALBUM_FOLKLORE",1,1,"Original","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
20a9ef25-b557-4770-8477-e1ca3a060eee,"cardigan","SONG_CARDIGAN","ALBUM_FOLKLORE",1,2,"Original","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
239be118-8f35-448e-8ae5-df417b1b64e7,"the last great american dynasty","SONG_THE_LAST_GREAT_AMERICAN_DYNASTY","ALBUM_FOLKLORE",1,3,"Original","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
e5225306-fb16-4382-97cc-baa6349cd61e,"exile","SONG_EXILE","ALBUM_FOLKLORE",1,4,"Original","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}, {""artistId"": ""ARTIST_BON_IVER"", ""artistName"": ""Bon Iver"", ""role"": ""Featured""}]","feat. Bon Iver"
dadc2b0b-bee5-4bbf-a57e-14c5a2658d1a,"my tears ricochet","SONG_MY_TEARS_RICOCHET","ALBUM_FOLKLORE",1,5,"Original","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
e0ed5e25-37ec-432c-a634-a4fcd6c3eec5,"mirrorball","SONG_MIRRORBALL","ALBUM_FOLKLORE",1,6,"Original","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
01bf5927-7fbf-4af3-9d8d-4195381e862d,"seven","SONG_SEVEN","ALBUM_FOLKLORE",1,7,"Original","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
ba4891f3-b9f7-429a-8dc0-745619db898d,"august","SONG_AUGUST","ALBUM_FOLKLORE",1,8,"Original","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
85246b29-c187-4720-ad45-a49efc09221e,"this is me trying","SONG_THIS_IS_ME_TRYING","ALBUM_FOLKLORE",1,9,"Original","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
e7812717-f1b5-4d9c-8986-f82eeaceb3ec,"illicit affairs","SONG_ILLICIT_AFFAIRS","ALBUM_FOLKLORE",1,10,"Original","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
05565bec-7a75-4e52-9e82-fbbed27ce903,"invisible string","SONG_INVISIBLE_STRING","ALBUM_FOLKLORE",1,11,"Original","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
2cb95069-667e-4563-92b9-5152f9f82cb9,"mad woman","SONG_MAD_WOMAN","ALBUM_FOLKLORE",1,12,"Original","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
128e45d6-9d20-4195-b2d2-9052fe78c08a,"epiphany","SONG_EPIPHANY","ALBUM_FOLKLORE",1,13,"Original","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
6df4a3ce-57f5-46e1-b922-44d2945fbf59,"betty","SONG_BETTY","ALBUM_FOLKLORE",1,14,"Original","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
accb5b25-2f2f-4fb0-8856-f22b4129bdf4,"peace","SONG_PEACE","ALBUM_FOLKLORE",1,15,"Original","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
f6def96c-1447-48b5-bb8a-f5fdd38bcb3f,"hoax","SONG_HOAX","ALBUM_FOLKLORE",1,16,"Original","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
cac92e44-5fde-4fba-9b35-78fdeb76e068,"the lakes","SONG_THE_LAKES","ALBUM_FOLK_LPSS",1,17,"Original","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]","Original Deluxe Track (Appeared on Disc 1 of LPSS in source)"
19136fb8-3f9b-4d6d-83c9-8ddc1188a598,"the 1 (the long pond studio sessions)","SONG_THE_1","ALBUM_FOLK_LPSS",2,1,"LPSS","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
eee15f49-ce95-42ed-bad7-64e5a652a9ae,"cardigan (the long pond studio sessions)","SONG_CARDIGAN","ALBUM_FOLK_LPSS",2,2,"LPSS","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
2e3e840b-6ab7-4647-b458-893b776d9a4c,"the last great american dynasty (the long pond studio sessions)","SONG_THE_LAST_GREAT_AMERICAN_DYNASTY","ALBUM_FOLK_LPSS",2,3,"LPSS","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
33294963-86a8-4782-ac1d-3c88205ea6e3,"exile (the long pond studio sessions)","SONG_EXILE","ALBUM_FOLK_LPSS",2,4,"LPSS","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}, {""artistId"": ""ARTIST_BON_IVER"", ""artistName"": ""Bon Iver"", ""role"": ""Featured""}]","feat. Bon Iver"
b219c829-f47c-42cd-828d-8dd5ac0ecf55,"my tears ricochet (the long pond studio sessions)","SONG_MY_TEARS_RICOCHET","ALBUM_FOLK_LPSS",2,5,"LPSS","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
cbfab8ae-b9c5-4ba4-99a0-abb438e484b6,"mirrorball (the long pond studio sessions)","SONG_MIRRORBALL","ALBUM_FOLK_LPSS",2,6,"LPSS","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
6b4bd1e4-bb63-4ae0-a3ec-ad95da162558,"seven (the long pond studio sessions)","SONG_SEVEN","ALBUM_FOLK_LPSS",2,7,"LPSS","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
68fdd873-e794-4aed-bcef-6c1b26f6781f,"august (the long pond studio sessions)","SONG_AUGUST","ALBUM_FOLK_LPSS",2,8,"LPSS","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
38d75a70-72da-4135-80aa-d25a19023cf2,"this is me trying (the long pond studio sessions)","SONG_THIS_IS_ME_TRYING","ALBUM_FOLK_LPSS",2,9,"LPSS","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
f2079cdb-f6e6-490b-91f6-069a2636468b,"illicit affairs (the long pond studio sessions)","SONG_ILLICIT_AFFAIRS","ALBUM_FOLK_LPSS",2,10,"LPSS","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
5fada13a-8dff-420b-aedb-b4db1738dd2f,"invisible string (the long pond studio sessions)","SONG_INVISIBLE_STRING","ALBUM_FOLK_LPSS",2,11,"LPSS","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
7d46b246-8523-45c8-8888-c72210c9fd0e,"mad woman (the long pond studio sessions)","SONG_MAD_WOMAN","ALBUM_FOLK_LPSS",2,12,"LPSS","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
973a1cf4-f713-4072-8ab9-83f9cc7b72a8,"epiphany (the long pond studio sessions)","SONG_EPIPHANY","ALBUM_FOLK_LPSS",2,13,"LPSS","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
6f07a9cf-6be7-4837-baf8-0c4d59c1629e,"betty (the long pond studio sessions)","SONG_BETTY","ALBUM_FOLK_LPSS",2,14,"LPSS","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
550a8365-4b42-4a15-99a9-ab2c12dfaff1,"peace (the long pond studio sessions)","SONG_PEACE","ALBUM_FOLK_LPSS",2,15,"LPSS","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
120ad667-b345-405f-ae64-1b92b7d4279d,"hoax (the long pond studio sessions)","SONG_HOAX","ALBUM_FOLK_LPSS",2,16,"LPSS","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
b476f37c-0a3a-49bb-b9a9-ffd4287fbe8b,"the lakes (the long pond studio sessions)","SONG_THE_LAKES","ALBUM_FOLK_LPSS",2,17,"LPSS","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
af9aeb85-a1f8-4894-84c5-b03e807bb836,"willow","SONG_WILLOW","ALBUM_EVERMORE",1,1,"Original","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
5855b5f8-1ffe-4eb3-b336-cf3c09bd4033,"champagne problems","SONG_CHAMPAGNE_PROBLEMS","ALBUM_EVERMORE",1,2,"Original","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
5027b76b-0fea-47e9-9935-4d3fb467bff9,"gold rush","SONG_GOLD_RUSH","ALBUM_EVERMORE",1,3,"Original","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
981f6629-153a-47f1-ad6f-c801c7929a8b,"’tis the damn season","SONG_TIS_THE_DAMN_SEASON","ALBUM_EVERMORE",1,4,"Original","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
26ef0184-f005-4f49-a043-91950a131713,"tolerate it","SONG_TOLERATE_IT","ALBUM_EVERMORE",1,5,"Original","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
8c058b07-74bc-45c9-834e-60171a9cf506,"no body, no crime","SONG_NO_BODY_NO_CRIME","ALBUM_EVERMORE",1,6,"Original","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}, {""artistId"": ""ARTIST_HAIM"", ""artistName"": ""HAIM"", ""role"": ""Featured""}]","feat. HAIM"
8ea2ebce-cc73-493d-95da-39a2e92c80b9,"happiness","SONG_HAPPINESS","ALBUM_EVERMORE",1,7,"Original","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
90cfad27-9217-4481-9125-528d5547a7f0,"dorothea","SONG_DOROTHEA","ALBUM_EVERMORE",1,8,"Original","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
7f6f172a-d990-4b61-a3ff-b3221942f620,"coney island","SONG_CONEY_ISLAND","ALBUM_EVERMORE",1,9,"Original","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}, {""artistId"": ""ARTIST_THE_NATIONAL"", ""artistName"": ""The National"", ""role"": ""Featured""}]","feat. The National"
22824507-45ad-4aa0-ab18-e8b4fe2cc78d,"ivy","SONG_IVY","ALBUM_EVERMORE",1,10,"Original","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
cded34f6-25db-453c-88fd-688795dd7efc,"cowboy like me","SONG_COWBOY_LIKE_ME","ALBUM_EVERMORE",1,11,"Original","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
e90c7614-8060-476a-a68e-f3af15311d8f,"long story short","SONG_LONG_STORY_SHORT","ALBUM_EVERMORE",1,12,"Original","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
b384f6ff-5100-4c73-89be-3919ad6a66c9,"marjorie","SONG_MARJORIE","ALBUM_EVERMORE",1,13,"Original","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
47f195db-0d7c-4130-9e0c-b8a2afac6445,"closure","SONG_CLOSURE","ALBUM_EVERMORE",1,14,"Original","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
11b67963-4878-4aee-b89c-e9b7a263b3c9,"evermore","SONG_EVERMORE","ALBUM_EVERMORE",1,15,"Original","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}, {""artistId"": ""ARTIST_BON_IVER"", ""artistName"": ""Bon Iver"", ""role"": ""Featured""}]","feat. Bon Iver"
e413fa7c-a894-4b62-9fbe-05352ecdd8a0,"Lavender Haze","SONG_LAVENDER_HAZE","ALBUM_MIDNIGHTS",1,1,"Original","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
9503fe73-0f6c-4b94-a59e-8b73d4389286,"Maroon","SONG_MAROON","ALBUM_MIDNIGHTS",1,2,"Original","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
6bb9e766-97a5-440f-9173-99515493d2d4,"Anti‐Hero","SONG_ANTI_HERO","ALBUM_MIDNIGHTS",1,3,"Original","[{""artistId"": ""ARTIST_TS"", ""artistName"": ""Taylor Swift"", ""role"": ""Primary""}]",
